section,Authors,Author full names,Author(s) ID,Title,Year,Source title
Quantification,Nevers M.B.; Byappanahalli M.N.; Morris C.C.; Shively D.; Przybyla-Kelly K.; Spoljaric A.M.; Dickey J.; Roseman E.F.,"Nevers, Meredith B. (6602883991); Byappanahalli, Murulee N. (6602901110); Morris, Charles C. (57191256059); Shively, Dawn (8082930300); Przybyla-Kelly, Kasia (36515446800); Spoljaric, Ashley M. (56178750200); Dickey, Joshua (57200364366); Roseman, Edward F. (7003457286)",6602883991; 6602901110; 57191256059; 8082930300; 36515446800; 56178750200; 57200364366; 7003457286,Environmental DNA (eDNA): A tool for quantifying the abundant but elusive round goby (Neogobius melanostomus),2018,PLoS ONE
Quantification,Hunter M.E.; Meigs-Friend G.; Ferrante J.A.; Kamla A.T.; Dorazio R.M.; Diagne L.K.; Luna F.; Lanyon J.M.; Reid J.P.,"Hunter, Margaret E. (55274428600); Meigs-Friend, Gaia (55274230700); Ferrante, Jason A. (57192390870); Kamla, Aristide Takoukam (56544668700); Dorazio, Robert M. (6603767004); Diagne, Lucy Keith (57191841863); Luna, Fabia (55274089500); Lanyon, Janet M. (6603321545); Reid, James P. (7404548976)",55274428600; 55274230700; 57192390870; 56544668700; 6603767004; 57191841863; 55274089500; 6603321545; 7404548976,Surveys of environmental DNA (eDNA): A new approach to estimate occurrence in Vulnerable manatee populations,2018,Endangered Species Research
Quantification,Shelton A.O.; O'Donnell J.L.; Samhouri J.F.; Lowell N.; Williams G.D.; Kelly R.P.,"Shelton, Andrew Olaf (16246160200); O'Donnell, James Lawrence (37054363400); Samhouri, Jameal F. (15835565800); Lowell, Natalie (56229963900); Williams, Gregory D. (7406084402); Kelly, Ryan P. (16024481500)",16246160200; 37054363400; 15835565800; 56229963900; 7406084402; 16024481500,A framework for inferring biological communities from environmental DNA,2016,Ecological Applications
Quantification,Lacoursière-Roussel A.; Côté G.; Leclerc V.; Bernatchez L.,"Lacoursière-Roussel, Anaïs (26641910800); Côté, Guillaume (23766855800); Leclerc, Véronique (26536177400); Bernatchez, Louis (7005123164)",26641910800; 23766855800; 26536177400; 7005123164,Quantifying relative fish abundance with eDNA: a promising tool for fisheries management,2016,Journal of Applied Ecology
Quantification,Rice C.J.; Larson E.R.; Taylor C.A.,"Rice, Christopher J. (57215594745); Larson, Eric R. (35234061500); Taylor, Christopher A. (55574187464)",57215594745; 35234061500; 55574187464,Environmental DNA detects a rare large river crayfish but with little relation to local abundance,2018,Freshwater Biology
Quantification,Uchii K.; Doi H.; Minamoto T.,"Uchii, Kimiko (14014507100); Doi, Hideyuki (55769844200); Minamoto, Toshifumi (25639837900)",14014507100; 55769844200; 25639837900,A novel environmental DNA approach to quantify the cryptic invasion of non-native genotypes,2016,Molecular Ecology Resources
Quantification,Kamoroff C.; Goldberg C.S.,"Kamoroff, Colleen (57200080833); Goldberg, Caren S. (35366254300)",57200080833; 35366254300,Environmental DNA quantification in a spatial and temporal context: a case study examining the removal of brook trout from a high alpine basin,2018,Limnology
Quantification,Stewart K.A.,"Stewart, Kathryn A. (55939594800)",55939594800,Understanding the effects of biotic and abiotic factors on sources of aquatic environmental DNA,2019,Biodiversity and Conservation
Quantification,Geml J.; Semenova T.A.; Morgado L.N.; Welker J.M.,"Geml, József (16645435300); Semenova, Tatiana A. (58072089600); Morgado, Luis N. (55956859300); Welker, Jeffrey M. (7005803643)",16645435300; 58072089600; 55956859300; 7005803643,Changes in composition and abundance of functional groups of arctic fungi in response to long-term summer warming,2016,Biology letters
Quantification,Lacoursière-Roussel A.; Rosabal M.; Bernatchez L.,"Lacoursière-Roussel, Anaïs (26641910800); Rosabal, Maikel (55227738100); Bernatchez, Louis (7005123164)",26641910800; 55227738100; 7005123164,Estimating fish abundance and biomass from eDNA concentrations: variability among capture methods and environmental conditions,2016,Molecular Ecology Resources
Quantification,Bista I.; Carvalho G.R.; Tang M.; Walsh K.; Zhou X.; Hajibabaei M.; Shokralla S.; Seymour M.; Bradley D.; Liu S.; Christmas M.; Creer S.,"Bista, Iliana (21740779100); Carvalho, Gary R. (7101668676); Tang, Min (55955808600); Walsh, Kerry (55239376600); Zhou, Xin (55743291200); Hajibabaei, Mehrdad (12240029000); Shokralla, Shadi (22986167500); Seymour, Mathew (55344176300); Bradley, David (55434844400); Liu, Shanlin (57209076075); Christmas, Martin (6508184486); Creer, Simon (57188762757)",21740779100; 7101668676; 55955808600; 55239376600; 55743291200; 12240029000; 22986167500; 55344176300; 55434844400; 57209076075; 6508184486; 57188762757,Performance of amplicon and shotgun sequencing for accurate biomass estimation in invertebrate community samples,2018,Molecular Ecology Resources
Quantification,Baldigo B.P.; Sporn L.A.; George S.D.; Ball J.A.,"Baldigo, Barry P. (6602670998); Sporn, Lee Ann (7003754644); George, Scott D. (56591342800); Ball, Jacob A. (57192962610)",6602670998; 7003754644; 56591342800; 57192962610,"Efficacy of Environmental DNA to Detect and Quantify Brook Trout Populations in Headwater Streams of the Adirondack Mountains, New York",2017,Transactions of the American Fisheries Society
Quantification,Klymus K.E.; Richter C.A.; Chapman D.C.; Paukert C.,"Klymus, Katy E. (36149958100); Richter, Catherine A. (7202686437); Chapman, Duane C. (55881622000); Paukert, Craig (7004179660)",36149958100; 7202686437; 55881622000; 7004179660,"A reply to Iversen et al.'s comment ""Monitoring of animal abundance by environmental DNA - An increasingly obscure perspective""",2015,Biological Conservation
Quantification,Fujiwara A.; Matsuhashi S.; Doi H.; Yamamoto S.; Minamoto T.,"Fujiwara, Ayaka (57169694300); Matsuhashi, Saeko (55192782700); Doi, Hideyuki (55769844200); Yamamoto, Satoshi (55475457600); Minamoto, Toshifumi (25639837900)",57169694300; 55192782700; 55769844200; 55475457600; 25639837900,Use of environmental DNA to survey the distribution of an invasive submerged plant in ponds,2016,Freshwater Science
Quantification,Thomas A.C.; Deagle B.E.; Eveson J.P.; Harsch C.H.; Trites A.W.,"Thomas, Austen C. (54394352200); Deagle, Bruce E. (57203235783); Eveson, J. Paige (7005306977); Harsch, Corie H. (57021639100); Trites, Andrew W. (7004036666)",54394352200; 57203235783; 7005306977; 57021639100; 7004036666,Quantitative DNA metabarcoding: Improved estimates of species proportional biomass using correction factors derived from control material,2016,Molecular Ecology Resources
Quantification,Wu Q.; Kawano K.; Ishikawa T.; Sakata M.K.; Nakao R.; Hiraiwa M.K.; Tsuji S.; Yamanaka H.; Minamoto T.,"Wu, Qianqian (57201431927); Kawano, Ken (57201431550); Ishikawa, Toshiyuki (55465132800); Sakata, Masayuki K. (57194330494); Nakao, Ryohei (57218601085); Hiraiwa, Masayoshi K. (57190346164); Tsuji, Satsuki (57224808691); Yamanaka, Hiroki (57206228327); Minamoto, Toshifumi (25639837900)",57201431927; 57201431550; 55465132800; 57194330494; 57218601085; 57190346164; 57224808691; 57206228327; 25639837900,"Habitat selection and migration of the common shrimp, Palaemon paucidens in Lake Biwa, Japan—An eDNA-based study",2019,Environmental DNA
Quantification,Lang D.; Tang M.; Zhou X.,"Lang, Dandan (57203547024); Tang, Min (55955808600); Zhou, Xin (55743291200)",57203547024; 55955808600; 55743291200,Qualitative and quantitative molecular construction of plant–pollinator network: Application and prospective,2018,Biodiversity Science
Quantification,Tucker A.J.; Chadderton W.L.; Jerde C.L.; Renshaw M.A.; Uy K.; Gantz C.; Mahon A.R.; Bowen A.; Strakosh T.; Bossenbroek J.M.; Sieracki J.L.; Beletsky D.; Bergner J.; Lodge D.M.,"Tucker, Andrew J. (35777138900); Chadderton, W. Lindsay (6602894540); Jerde, Christopher L. (8574691500); Renshaw, Mark A. (8205539000); Uy, Karen (56437577500); Gantz, Crysta (35219839000); Mahon, Andrew R. (7005243200); Bowen, Anjanette (7102559359); Strakosh, Timothy (56616222600); Bossenbroek, Jonathan M. (6507178660); Sieracki, Jennifer L. (56096175100); Beletsky, Dmitry (6603929262); Bergner, Jennifer (35726604500); Lodge, David M. (7101657153)",35777138900; 6602894540; 8574691500; 8205539000; 56437577500; 35219839000; 7005243200; 7102559359; 56616222600; 6507178660; 56096175100; 6603929262; 35726604500; 7101657153,A sensitive environmental DNA (eDNA) assay leads to new insights on Ruffe (Gymnocephalus cernua) spread in North America,2016,Biological Invasions
Quantification,Akamatsu Y.; Goto M.; Inui R.; Yamanaka H.; Komuro T.; Kono Y.,"Akamatsu, Yoshihisa (55624476595); Goto, Masuji (57195010690); Inui, Ryutei (24076191200); Yamanaka, Hiroki (57206228327); Komuro, Takashi (57204184205); Kono, Yoshihito (57204178759)",55624476595; 57195010690; 24076191200; 57206228327; 57204184205; 57204178759,Monitorring of Myocastor coypus using environmental DNA and estimation of the potential habitat in yamaguchi prefecture,2018,Ecology and Civil Engineering
Quantification,Ushio M.; Murakami H.; Masuda R.; Sado T.; Miya M.; Sakurai S.; Yamanaka H.; Minamoto T.; Kondoh M.,"Ushio, Masayuki (24503878900); Murakami, Hiroaki (57169451400); Masuda, Reiji (7101661522); Sado, Tetsuya (8611680800); Miya, Masaki (7005173446); Sakurai, Sho (57191997130); Yamanaka, Hiroki (57206228327); Minamoto, Toshifumi (25639837900); Kondoh, Michio (7005073407)",24503878900; 57169451400; 7101661522; 8611680800; 7005173446; 57191997130; 57206228327; 25639837900; 7005073407,Quantitative monitoring of multispecies fish environmental DNA using high-throughput sequencing,2018,Metabarcoding and Metagenomics
Quantification,Dougherty M.M.; Larson E.R.; Renshaw M.A.; Gantz C.A.; Egan S.P.; Erickson D.M.; Lodge D.M.,"Dougherty, Matthew M. (18834966600); Larson, Eric R. (35234061500); Renshaw, Mark A. (8205539000); Gantz, Crysta A. (35219839000); Egan, Scott P. (14019554700); Erickson, Daniel M. (57146625700); Lodge, David M. (7101657153)",18834966600; 35234061500; 8205539000; 35219839000; 14019554700; 57146625700; 7101657153,Environmental DNA (eDNA) detects the invasive rusty crayfish Orconectes rusticus at low abundances,2016,Journal of Applied Ecology
Quantification,Xia Z.; Johansson M.L.; Gao Y.; Zhang L.; Haffner G.D.; MacIsaac H.J.; Zhan A.,"Xia, Zhiqiang (56765075700); Johansson, Mattias L. (56363858100); Gao, Yangchun (56937197100); Zhang, Lei (57201266088); Haffner, Gordon Douglas (7006621306); MacIsaac, Hugh J. (7004824705); Zhan, Aibin (12776081100)",56765075700; 56363858100; 56937197100; 57201266088; 7006621306; 7004824705; 12776081100,Conventional versus real-time quantitative PCR for rare species detection,2018,Ecology and Evolution
Quantification,Gingera T.D.; Bajno R.; Docker M.F.; Reist J.D.,"Gingera, Timothy D. (57188722862); Bajno, Robert (34871390100); Docker, Margaret F. (7004430951); Reist, James D. (6602077995)",57188722862; 34871390100; 7004430951; 6602077995,"Environmental DNA as a detection tool for zebra mussels Dreissena polymorpha (Pallas, 1771) at the forefront of an invasion event in Lake Winnipeg, Manitoba, Canada",2017,Management of Biological Invasions
Quantification,Klobucar S.L.; Rodgers T.W.; Budy P.,"Klobucar, Stephen L. (57039236800); Rodgers, Torrey W (55415664100); Budy, Phaedra (6603220742)",57039236800; 55415664100; 6603220742,At the forefront: Evidence of the applicability of using environmental dna to quantify the abundance of fish populations in natural lentic waters with additional sampling considerations,2017,Canadian Journal of Fisheries and Aquatic Sciences
Quantification,Beauclerc K.; Wozney K.; Smith C.; Wilson C.,"Beauclerc, Kaela (6505668208); Wozney, Kristyne (24077811800); Smith, Caleigh (36125292300); Wilson, Chris (7404896234)",6505668208; 24077811800; 36125292300; 7404896234,Development of quantitative PCR primers and probes for environmental DNA detection of amphibians in Ontario,2019,Conservation Genetics Resources
Quantification,Evans N.T.; Olds B.P.; Renshaw M.A.; Turner C.R.; Li Y.; Jerde C.L.; Mahon A.R.; Pfrender M.E.; Lamberti G.A.; Lodge D.M.,"Evans, Nathan T. (56047696900); Olds, Brett P. (55286238600); Renshaw, Mark A. (8205539000); Turner, Cameron R. (25230535700); Li, Yiyuan (55955850800); Jerde, Christopher L. (8574691500); Mahon, Andrew R. (7005243200); Pfrender, Michael E. (6603132922); Lamberti, Gary A. (7004993649); Lodge, David M. (7101657153)",56047696900; 55286238600; 8205539000; 25230535700; 55955850800; 8574691500; 7005243200; 6603132922; 7004993649; 7101657153,Quantification of mesocosm fish and amphibian species diversity via environmental DNA metabarcoding,2016,Molecular Ecology Resources
Quantification,Matsuhashi S.; Doi H.; Fujiwara A.; Watanabe S.; Minamoto T.,"Matsuhashi, Saeko (55192782700); Doi, Hideyuki (55769844200); Fujiwara, Ayaka (57169694300); Watanabe, Sonoko (15063709200); Minamoto, Toshifumi (25639837900)",55192782700; 55769844200; 57169694300; 15063709200; 25639837900,Evaluation of the environmental DNA method for estimating distribution and biomass of submerged aquatic plants,2016,PLoS ONE
Quantification,Bayer S.R.; Countway P.D.; Wahle R.A.,"Bayer, Skylar R. (36520702500); Countway, Peter D. (8740851600); Wahle, Richard A. (6701846771)",36520702500; 8740851600; 6701846771,Developing an eDNA toolkit to quantify broadcast spawning events of the sea scallop Placopecten magellanicus: Moving beyond fertilization assays,2019,Marine Ecology Progress Series
Quantification,Kimmerling N.; Zuqert O.; Amitai G.; Gurevich T.; Armoza-Zvuloni R.; Kolesnikov I.; Berenshtein I.; Melamed S.; Gilad S.; Benjamin S.; Rivlin A.; Ohavia M.; Paris C.B.; Holzman R.; Kiflawi M.; Sorek R.,"Kimmerling, Naama (57199738729); Zuqert, Omer (57199750269); Amitai, Gil (6701901900); Gurevich, Tamara (57199697122); Armoza-Zvuloni, Rachel (24553813300); Kolesnikov, Irina (57199733603); Berenshtein, Igal (56060205900); Melamed, Sarah (7005435513); Gilad, Shlomit (7004297534); Benjamin, Sima (8094115500); Rivlin, Asaph (57199731361); Ohavia, Moti (19640622600); Paris, Claire B. (7005131272); Holzman, Roi (7005791369); Kiflawi, Moshe (6603553356); Sorek, Rotem (6602886889)",57199738729; 57199750269; 6701901900; 57199697122; 24553813300; 57199733603; 56060205900; 7005435513; 7004297534; 8094115500; 57199731361; 19640622600; 7005131272; 7005791369; 6603553356; 6602886889,Quantitative species-level ecology of reef fish larvae via metabarcoding,2018,Nature Ecology and Evolution
Quantification,Dysthe J.C.; Rodgers T.; Franklin T.W.; Carim K.J.; Young M.K.; McKelvey K.S.; Mock K.E.; Schwartz M.K.,"Dysthe, Joseph C. (57190863413); Rodgers, Torrey (55415664100); Franklin, Thomas W. (57200539816); Carim, Kellie J. (55523242000); Young, Michael K. (55906038000); McKelvey, Kevin S. (6603933082); Mock, Karen E. (6603757737); Schwartz, Michael K. (7404648559)",57190863413; 55415664100; 57200539816; 55523242000; 55906038000; 6603933082; 6603757737; 7404648559,Repurposing environmental DNA samples—detecting the western pearlshell (Margaritifera falcata) as a proof of concept,2018,Ecology and Evolution
Quantification,Mermillod-Blondin F.; Voisin J.; Marjolet L.; Marmonier P.; Cournoyer B.,"Mermillod-Blondin, Florian (6601956991); Voisin, J. (56857328500); Marjolet, L. (55988440700); Marmonier, P. (7004514936); Cournoyer, B. (7003664155)",6601956991; 56857328500; 55988440700; 7004514936; 7003664155,Clay beads as artificial trapping matrices for monitoring bacterial distribution among urban stormwater infiltration systems and their connected aquifers,2019,Environmental Monitoring and Assessment
Quantification,Li J.; Lawson Handley L.-J.; Read D.S.; Hänfling B.,"Li, Jianlong (55670173000); Lawson Handley, Lori-Jayne (12800937600); Read, Daniel S. (36752317400); Hänfling, Bernd (55880359900)",55670173000; 12800937600; 36752317400; 55880359900,The effect of filtration method on the efficiency of environmental DNA capture and quantification via metabarcoding,2018,Molecular Ecology Resources
Quantification,Itakura H.; Wakiya R.; Yamamoto S.; Kaifu K.; Sato T.; Minamoto T.,"Itakura, Hikaru (54412455400); Wakiya, Ryoshiro (56764485900); Yamamoto, Satoshi (55475457600); Kaifu, Kenzo (24528466300); Sato, Takuya (7406979429); Minamoto, Toshifumi (25639837900)",54412455400; 56764485900; 55475457600; 24528466300; 7406979429; 25639837900,"Environmental DNA analysis reveals the spatial distribution, abundance, and biomass of Japanese eels at the river-basin scale",2019,Aquatic Conservation: Marine and Freshwater Ecosystems
Quantification,Knudsen S.W.; Ebert R.B.; Hesselsøe M.; Kuntke F.; Hassingboe J.; Mortensen P.B.; Thomsen P.F.; Sigsgaard E.E.; Hansen B.K.; Nielsen E.E.; Møller P.R.,"Knudsen, Steen Wilhelm (16836501300); Ebert, Rasmus Bach (56856544100); Hesselsøe, Martin (6602093820); Kuntke, Franziska (57204317352); Hassingboe, Jakob (57204313500); Mortensen, Peter Bondgaard (57194636612); Thomsen, Philip Francis (8392194400); Sigsgaard, Eva Egelyng (56455229500); Hansen, Brian Klitgaard (57201528062); Nielsen, Einar Eg (7202799497); Møller, Peter Rask (57217692055)",16836501300; 56856544100; 6602093820; 57204317352; 57204313500; 57194636612; 8392194400; 56455229500; 57201528062; 7202799497; 57217692055,Species-specific detection and quantification of environmental DNA from marine fishes in the Baltic Sea,2019,Journal of Experimental Marine Biology and Ecology
